GLCM_pan,Mean_Green,Mean_Red,Mean_NIR,SD_pan,class
117.96875,226.0,100.0,517.0,16.18641406,0
110.0859375,217.0,100.0,470.0,14.57523585,0
115.6522248,233.537037,110.0740741,733.2407407,23.13713071,0
127.5914862,222.0238095,101.1547619,621.8095238,37.39131643,0
142.8495146,212.2307692,98.38461538,595.6923077,34.98757176,0
126.9903148,225.2307692,103.6153846,668.9615385,13.9063329,0
117.5231481,212.037037,98.07407407,512.8148148,33.5949405,0
120.5661861,231.3958333,103.8333333,690.7083333,22.5504065,0
144.4584718,217.8947368,100.0526316,550.5789474,12.26281906,0
100.2678571,226.7142857,95.71428571,638.0,31.4181801,0
117.4514107,225.95,103.8,535.25,27.5628373,0
133.5050847,214.0540541,95.89189189,559.2972973,16.47908562,0
147.8385827,216.75,92.3125,562.875,19.99960937,0
140.7913043,208.7241379,91.13793103,391.4482759,18.47162557,0
120.5619919,214.2741935,97.35483871,560.1451613,26.31504873,0
125.6939219,227.3636364,109.5,750.5454545,21.57659813,0
131.5682068,173.7565217,74.60869565,255.426087,13.1658147,0
132.0311174,180.0222222,74.35555556,274.1555556,14.95028799,0
134.5354059,193.7247706,83.39449541,395.146789,25.82752776,0
129.0888889,208.6451613,95.41935484,490.1935484,34.69723365,0
97.64285714,193.1428571,82.42857143,373.7142857,19.92024916,0
129.8218152,180.0,77.68421053,266.3947368,16.68414308,0
131.1582278,171.2411348,69.14184397,211.5460993,7.802817412,0
104.7219731,227.7142857,102.1428571,708.2857143,17.92842914,0
98.8984375,220.75,100.75,572.5,27.95979256,0
126.1643917,226.745283,101.1320755,748.0943396,34.48036161,0
112.6589404,199.4210526,90.42105263,433.6315789,34.69878298,0
120.372211,183.9193548,75.0,315.1612903,25.09204699,0
123.5139949,203.7297297,87.89189189,521.5675676,39.08470695,0
122.2494266,234.5909091,107.15,848.8272727,21.44101268,0
125.1780105,196.1458333,85.58333333,470.3958333,28.15907658,0
133.3509174,184.2363636,76.34545455,283.2909091,19.75188243,0
128.7527174,175.7659574,73.32978723,229.8510638,10.86738968,0
133.4361055,212.8709677,95.58064516,644.8064516,35.84273082,0
135.4228571,194.0227273,85.30681818,379.3977273,22.06817012,0
122.5296209,200.0849057,92.53773585,321.990566,26.6354505,0
114.75,232.9166667,125.8333333,351.9166667,22.88543326,0
123.9311682,220.3846154,104.6076923,665.4846154,21.51848524,0
127.330819,206.3275862,91.43103448,496.0172414,26.8334195,0
127.1672316,270.5357143,171.7321429,300.0178571,11.41578526,0
135.5486842,223.4583333,107.4791667,236.4791667,20.98941532,0
116.4775281,256.3555556,116.8222222,918.0444444,15.05863437,0
118.2818312,261.2045455,144.2272727,294.7954545,21.63918049,0
104.7126437,224.4545455,112.6363636,495.4545455,16.65944747,0
129.998,233.2222222,135.2063492,293.7460317,24.19386095,0
128.9589286,230.2,115.4285714,438.9714286,28.71313431,0
123.3122924,257.8421053,154.2368421,261.7105263,22.17259482,0
114.4217172,234.08,125.68,392.44,22.73309482,0
116.8739726,228.6521739,106.9130435,683.3478261,38.76149747,0
120.2035176,235.84,107.64,823.12,33.78719284,0
126.3490196,222.0,106.0,559.0625,47.07507302,0
138.5486111,218.3333333,107.2222222,506.8888889,42.80965623,0
132.525,226.8,102.2,788.4,39.66134418,0
130.2807018,223.4836066,115.647541,371.3934426,30.15594156,0
136.1607774,243.75,133.2222222,255.8333333,7.671646933,0
121.2720588,233.7352941,122.6176471,391.6764706,35.38796347,0
135.2687627,204.6129032,88.5,208.9032258,16.70024799,0
128.4058524,216.56,98.98,306.18,22.94658144,0
125.3299419,217.4186047,95.79069767,630.3488372,61.35960905,0
136.3012048,235.3809524,125.8571429,313.2857143,16.39077778,0
134.7638889,208.8333333,84.33333333,406.7222222,29.20214773,0
119.64753,228.3829787,119.8297872,440.8723404,21.95509636,0
130.9762151,238.0163934,143.1803279,247.704918,15.66261114,0
106.3557692,238.0769231,147.4615385,254.3846154,15.15755519,0
126.5782665,252.9494949,136.969697,212.7070707,12.12836489,0
123.0686695,252.2,136.0,141.6,4.682829154,0
134.356301,218.2714286,105.4142857,249.2428571,15.26297374,0
130.5422177,211.7096774,113.7580645,260.7903226,29.2376071,0
128.8090323,245.1020408,144.4693878,295.1020408,19.32964438,0
108.7447917,239.875,146.125,289.0416667,37.31249418,0
121.9688331,254.3053892,139.6526946,458.8562874,14.77318689,0
119.7396746,232.9,120.42,503.36,26.7568608,0
136.0363985,232.3030303,121.2424242,413.6666667,28.13998198,0
124.5513185,265.3021807,145.0342679,178.7570093,6.245941996,0
148.203125,229.75,137.5,314.5,15.47376813,0
129.9671513,256.1864407,147.5677966,431.8898305,10.82736818,0
129.0358306,229.5517241,114.4827586,375.0517241,37.05265479,0
114.8044872,233.5128205,116.6923077,462.2307692,30.51958555,0
142.7070064,235.5,125.35,259.9,12.22896153,0
114.5026486,260.6759259,154.7685185,440.4259259,8.67453742,0
129.6716542,253.5502183,146.1135371,438.4323144,11.09682514,0
154.6778846,236.3076923,121.8461538,415.0769231,15.60647719,0
113.89375,237.8,114.2,536.4,26.12828927,0
158.875,239.2,119.6,346.4,14.65605677,0
122.4603774,256.06,143.46,268.16,30.16836091,0
132.98659,234.969697,140.530303,345.8939394,10.63835991,0
129.6401557,240.8281938,139.0572687,381.030837,13.36475884,0
127.6575107,238.3287671,126.4383562,463.9452055,27.25776129,0
150.312,261.5,147.5,343.0,7.615773106,0
135.0380623,238.2636364,141.0545455,412.1181818,15.10379789,0
115.6480687,243.4318182,128.2727273,535.3409091,20.84357324,0
131.4528891,232.1818182,137.7107438,365.6033058,16.73643707,0
118.0663415,260.0923077,150.6538462,449.8538462,16.11747737,0
117.7737617,235.4893617,132.212766,396.5744681,31.2082478,0
142.1188341,249.8571429,143.25,418.9285714,15.18894603,0
117.2032345,236.5555556,139.5897436,384.7435897,10.07746314,0
121.6978723,245.8151261,136.4621849,422.697479,14.48412391,0
123.4800111,248.4475983,140.4039301,424.6222707,15.02006375,0
132.6562935,204.9777778,90.4962963,521.2666667,34.91597596,0
117.9685039,215.8055556,98.73611111,679.5972222,23.27263517,0
129.7586207,239.6111111,119.8666667,522.5111111,44.79227226,0
131.0494474,199.5462963,88.37962963,526.537037,35.19894468,0
136.159618,203.673913,90.67391304,427.2608696,28.27906605,0
133.6607595,190.5466667,80.69333333,329.0266667,18.43573342,0
131.7482219,193.4318182,85.93181818,398.5,24.6457861,0
118.1389313,221.9756098,101.6341463,633.9634146,37.79183095,0
140.6034483,214.4482759,100.0,676.7586207,19.09068415,0
134.2971491,182.8421053,76.56140351,336.877193,24.58861901,0
118.9550706,244.5306122,127.3877551,644.6326531,31.44632417,0
136.4435484,170.9583333,80.125,176.7916667,8.100818717,0
123.868932,220.7692308,108.3076923,788.3846154,14.95872032,0
134.796,172.5,70.25,211.0,15.05705296,0
130.9933432,182.6162791,78.3372093,217.4302326,15.60437823,0
112.8930233,192.6296296,85.03703704,433.1851852,30.15670094,0
105.6489362,274.0,156.5,385.5,31.57926535,0
139.84375,256.8333333,132.375,328.5416667,15.80348063,0
136.8958333,212.0666667,90.93333333,534.8666667,42.92142692,0
123.9375,184.8823529,83.29411765,359.7352941,47.13810417,0
131.6428571,192.6603774,80.79245283,386.509434,19.53622116,0
123.9886364,223.7727273,91.95454545,596.3181818,22.55228086,0
130.4200627,204.6,90.4,405.1,33.13004679,0
126.2280285,231.4339623,118.9433962,392.5283019,17.20750579,0
136.4769231,233.3414634,114.8292683,430.5365854,14.70317055,0
133.230663,235.7582418,118.4945055,445.6813187,22.45452677,0
90.625,287.6666667,154.6666667,485.0,80.43838221,0
123.5963791,364.9830508,271.9152542,429.7457627,18.59168295,0
116.993007,356.0,228.3333333,456.8333333,70.78763232,0
113.122807,259.8333333,157.5555556,366.1111111,16.62624728,0
93.203125,364.0,235.0,490.0,101.566173,0
129.30625,261.35,154.55,339.95,31.70583543,0
122.1508772,307.7222222,200.0,360.0,36.22805849,0
109.2261905,321.4375,232.90625,449.8125,10.57409681,0
132.0958409,281.9142857,180.2571429,421.6285714,13.57326303,0
120.7072368,380.9473684,296.4210526,443.9473684,27.75945348,0
130.1727905,179.8125,76.75,251.75,10.69298105,0
133.8167373,182.0,77.50420168,306.1428571,15.79300823,0
137.1074074,221.4117647,96.70588235,519.4705882,30.34872292,0
133.8942436,199.9361702,85.72340426,392.5531915,22.59129659,0
134.2310705,211.7083333,96.14583333,556.875,30.2234445,0
101.9479167,200.0,93.5,482.5,18.81267303,0
140.703125,207.1111111,95.77777778,504.3055556,24.56805866,0
115.8774885,211.7073171,94.92682927,505.3414634,30.22698189,0
114.875,183.0,75.88235294,334.2352941,33.38151074,0
132.3991489,227.4864865,103.6081081,723.3108108,29.47068036,0
114.2564576,227.4117647,102.5882353,755.0882353,22.30375781,0
130.6167665,173.625,69.625,199.25,10.62642454,0
119.6262058,210.6025641,96.97435897,511.0641026,35.0815524,0
135.7814208,201.6521739,91.47826087,475.9130435,33.88811793,0
118.6954887,223.74,101.5,617.16,33.03007115,0
127.8954299,223.2839506,101.7530864,587.8765432,26.94704002,0
133.2692006,219.63125,98.8125,592.31875,32.3780591,0
137.4358006,212.746988,94.81927711,523.060241,28.89328451,0
119.1901198,241.2857143,113.047619,744.8333333,24.78588582,0
133.3075862,225.4835165,106.4835165,687.8901099,23.23982274,0
118.6107011,215.0,97.77941176,458.4852941,26.94568338,0
115.6407767,224.5384615,103.0769231,658.6923077,14.43901683,0
119.4053156,236.3421053,105.7368421,663.8289474,28.21878255,0
133.0723926,212.2745098,94.17647059,502.4705882,33.34763246,0
132.63827,198.4166667,84.41666667,391.5,18.22772613,0
119.4224599,230.0731707,109.7073171,670.5,31.52632442,0
114.3317308,199.3846154,82.30769231,413.8461538,42.00098618,0
118.039627,226.6481481,102.8703704,538.1666667,31.14004387,0
119.7929688,226.0625,105.375,616.75,17.09166464,0
127.2625,211.4,87.8,487.3,28.30565315,0
138.2068345,204.1142857,90.85714286,413.6857143,20.54172459,0
126.0561497,195.0,89.4893617,379.7446809,28.28689597,0
119.5015167,229.3870968,105.4677419,708.3709677,30.6111866,0
120.2963132,242.1304348,110.8405797,774.0797101,23.20591391,0
118.481822,233.66,110.2733333,610.08,33.64068701,0
143.9444444,231.7692308,106.0,583.8076923,24.9750171,0
102.4943182,215.6363636,94.18181818,454.9090909,21.7768548,0
123.9339286,222.4285714,98.11428571,540.6,27.27821887,0
145.5528169,211.0,95.11111111,425.6666667,9.212344107,0
115.8052764,237.04,112.88,627.32,23.55919353,0
116.9416058,253.5384615,117.3076923,857.4615385,14.37396768,0
132.2882206,252.68,111.72,799.16,29.09806866,0
162.075,244.2,118.2,698.0,19.95394698,0
123.7088773,223.8541667,108.2916667,521.9583333,27.17707335,0
144.6470588,219.8823529,98.70588235,509.7647059,18.27718149,0
139.7701729,218.6551724,100.1954023,475.183908,25.09363098,0
135.4444444,215.877551,94.73469388,479.0,31.30418002,0
136.3040174,231.9827586,103.5862069,594.4655172,28.22251591,0
127.1147309,231.2359551,111.4606742,569.6741573,25.3819404,0
114.4157088,215.2121212,95.60606061,497.8787879,35.85669365,0
138.0351967,211.7252747,98.69230769,407.2857143,27.34772532,0
130.0031032,216.9506173,103.3580247,414.7037037,14.14838515,0
112.8289474,225.5789474,99.73684211,548.2105263,24.43295989,0
165.65625,230.0,108.0,555.0,9.027735043,0
129.5352423,218.5789474,94.78947368,473.8245614,29.20647461,0
120.5212766,228.060241,110.3493976,482.6385542,22.22844222,0
112.3272059,224.1764706,102.4705882,426.2352941,24.48995275,0
116.0425139,219.1764706,103.7352941,472.3529412,31.62120363,0
133.1965241,219.0425532,103.4468085,461.1276596,12.87028294,0
130.0488281,205.375,97.0,343.25,29.07042903,0
108.59375,209.1,99.3,415.6,25.72255819,0
108.5986842,240.7894737,116.7105263,612.1842105,27.70296543,0
114.6778025,246.4705882,122.9764706,573.4588235,20.07775887,0
128.3419118,234.7764706,112.0705882,576.8,34.97607685,0
116.8237347,232.4583333,109.5277778,648.0416667,18.59459777,0
141.4055556,213.6323529,99.97058824,451.2352941,22.17658761,0
139.5996785,223.8974359,101.9102564,435.9102564,27.30200976,0
119.3470959,231.0333333,112.4444444,461.2777778,22.53825281,0
97.15178571,217.0,107.0,448.0,11.64614327,0
139.4076087,228.0869565,113.5652174,471.6086957,27.24758708,0
116.3269639,238.9491525,121.0338983,545.2881356,26.86209154,0
115.0731707,214.1666667,103.8055556,469.5,31.61148945,0
141.7987988,249.952381,118.7142857,576.4761905,17.84475761,0
141.0653409,233.0,115.5454545,641.6363636,42.39603229,0
132.7086093,219.0890688,101.6761134,476.2105263,22.63552869,0
136.8626227,238.1943128,111.5876777,637.7962085,27.99161586,0
135.5678015,236.2110092,114.3119266,608.1743119,28.38921117,0
132.4376757,218.0298507,105.6268657,439.0,16.4323139,0
128.7816313,219.377551,102.1632653,405.9183673,22.05265413,0
133.4654882,212.0933333,97.57333333,415.0666667,28.96751897,0
110.9102902,229.3333333,109.3333333,502.6666667,14.94619981,0
120.9231415,240.9666667,117.0666667,668.7466667,26.28730154,0
124.3739237,219.8823529,101.2352941,458.7843137,25.33655052,0
128.9372197,233.8809524,115.3571429,529.547619,30.34660882,0
107.8768844,235.6,109.84,574.2,19.17064422,0
119.2956465,224.6804124,105.2783505,468.7319588,18.62636409,0
101.84375,222.5,103.1666667,405.0,22.16165357,0
128.3970252,244.4545455,117.7454545,523.7636364,17.62376307,0
152.7386364,234.6363636,119.2727273,505.0909091,13.37630815,0
135.8518129,225.8235294,108.3781513,598.6890756,29.07448388,0
120.7069767,227.9074074,107.287037,656.25,28.35536997,0
123.2169935,239.625,112.7430556,579.3819444,33.67996205,0
134.3635037,193.8294574,81.8372093,371.3255814,20.96291448,0
117.1715391,237.2945205,109.0684932,746.8424658,27.93467099,0
127.9108352,223.8214286,102.0535714,520.8035714,31.72650485,0
131.1271073,180.0691114,76.99858956,283.7023977,20.2579555,0
126.7226361,196.5818182,87.86363636,386.2909091,33.06006148,0
119.1024735,201.8591549,89.81690141,438.5774648,38.0947409,0
133.7663745,227.3699634,105.5128205,658.6336996,35.94787105,0
130.8776782,196.8111455,84.50154799,465.3560372,34.69556357,0
136.4813885,189.7880795,79.29801325,368.8278146,18.62708016,0
125.9048051,207.0,94.69565217,605.7681159,33.61136724,0
136.4344262,193.4565217,93.54347826,467.5434783,25.16690035,0
125.7730449,235.5608466,107.957672,765.8465608,36.7743382,0
134.5498576,226.2045455,99.70454545,676.7727273,50.39592725,0
135.8468028,265.4859155,125.2605634,885.0211268,18.14133851,0
120.7212331,253.7521008,118.5420168,893.2689076,24.56268633,0
123.6620209,203.9166667,98.36111111,604.4444444,42.01671478,0
116.4235905,203.9176471,88.68235294,531.4470588,31.05805258,0
137.8435583,210.4878049,99.73170732,614.6585366,48.00760895,0
126.2727273,224.3658537,106.2357724,721.1788618,31.65370911,0
122.9713446,223.3488372,98.8372093,794.9302326,34.24111211,0
136.7146739,208.9130435,91.73913043,601.0869565,32.93425886,0
130.1507469,245.057554,112.4676259,825.0935252,34.04515857,0
122.239759,231.7307692,105.9038462,647.1153846,36.19520445,0
126.5950311,265.5686275,160.0784314,511.1176471,37.90330481,0
131.7835616,221.173913,105.2608696,584.5652174,59.06070057,0
125.1119741,240.8659794,116.4123711,639.4948454,41.13869958,0
129.7386935,208.24,101.64,317.12,23.68101349,0
121.5401687,267.2394366,162.0915493,339.584507,27.97525616,0
132.2571528,192.7252747,92.63186813,155.9450549,13.24091466,0
128.7336207,214.7671233,107.4383562,233.8082192,26.40283653,0
128.729336,231.9304813,122.5882353,230.5508021,23.43741373,0
123.0555556,232.6470588,124.4117647,373.5882353,41.85797374,0
129.7667625,188.6641221,79.1221374,368.1374046,41.62891556,0
125.027451,215.1875,107.8,310.1125,26.58701516,0
130.4537122,188.173913,87.76811594,253.9855072,21.4957194,0
127.3701376,204.8238095,91.53809524,621.7761905,48.49793436,0
124.7524171,201.4615385,89.87362637,494.3956044,24.10281245,0
126.3121819,221.7752525,101.9090909,621.9368687,32.62053965,0
115.6405308,212.8846154,99.84615385,668.125,32.91363429,0
127.6412411,196.4742268,83.13402062,490.0309278,50.38872171,0
127.5409731,197.4795918,85.91836735,512.3265306,35.07802483,0
123.8604794,214.5294118,94.23529412,677.6960784,24.19062766,0
128.5648749,203.4649446,89.99261993,604.3763838,37.25016677,0
107.9789474,217.9583333,93.58333333,677.5,25.55763503,0
132.2022839,199.8701299,83.0,472.3376623,30.97568946,0
124.4567449,246.0,136.5057471,591.7241379,32.54544472,0
127.8012885,194.4746835,85.00949367,199.5886076,19.19589369,0
116.8022923,171.0454545,79.27272727,334.1363636,37.85018314,0
132.1858238,174.4646465,72.83838384,340.9090909,26.20705854,0
121.5816555,222.7142857,103.1785714,811.2321429,31.32633025,0
130.5031012,174.4430177,72.14285714,282.8170144,20.10001991,0
128.6247712,187.440678,80.78934625,347.1041162,29.99797358,0
127.7615708,200.6518519,87.38518519,506.5851852,27.7393057,0
118.3515864,209.9805068,90.57309942,568.5204678,32.58566642,0
133.7344078,182.0666667,73.48888889,340.1888889,16.95155042,0
137.0078431,199.9182692,86.86538462,526.0721154,29.09236591,0
136.5516817,201.025974,88.38311688,514.2727273,27.3698957,0
128.4166084,204.7511111,90.68,555.8555556,35.92876278,0
119.9717702,228.4263158,103.4473684,727.4315789,22.62987815,0
134.6661654,192.952381,80.19047619,396.5595238,24.3667503,0
127.214311,202.5367232,92.25988701,592.7740113,49.22383686,0
121.5034054,288.995283,177.240566,480.7028302,24.9907579,0
122.2428952,377.6866197,270.806338,399.056338,27.16024065,0
132.7773393,296.5381166,189.8609865,409.8071749,36.12955255,0
125.104021,451.5555556,331.3888889,538.2361111,47.55902562,0
135.8708333,283.2,186.8,276.6,23.09593519,0
121.5371094,334.53125,221.515625,385.359375,46.6508364,0
119.1734919,274.6363636,155.2307692,519.3146853,30.01594112,0
103.0486111,337.7777778,198.2222222,441.1111111,71.03902596,0
131.7506614,277.0105263,159.3684211,463.4736842,42.12267272,0
129.9556776,231.3956386,109.8161994,611.2461059,26.39969647,0
116.9786982,252.5283019,131.5660377,582.490566,18.25631362,0
124.7945039,319.2586873,207.4826255,508.8069498,27.29588611,0
124.7732176,249.1087866,117.2803347,647.6548117,30.45033835,0
128.4167333,187.2236287,83.85232068,271.8185654,34.04354597,0
127.7631064,218.2056075,101.0529595,524.6137072,37.32384102,0
125.631746,230.0825688,105.5137615,667.0825688,30.67162242,0
137.6814972,203.8876404,92.37078652,372.5955056,23.5270811,0
119.5970149,212.0714286,95.76190476,587.9047619,37.18453858,0
135.4375,234.9473684,108.5263158,570.6842105,19.24171945,0
122.7248908,201.4482759,87.65517241,359.3448276,22.80100546,0
142.1925373,227.0238095,102.2857143,661.4047619,24.12417094,0
109.5,227.0952381,99.61904762,704.3809524,28.24150786,0
132.5742972,204.4468085,91.08510638,413.3191489,38.31096703,0
132.4198623,185.859375,79.796875,355.46875,20.7054303,0
127.753155,207.5483871,92.39516129,531.1612903,29.96178628,0
119.460686,237.8823529,110.3781513,690.5168067,26.42272851,0
124.2330955,222.5081081,100.2432432,653.5945946,29.5985805,0
119.3308977,250.1166667,119.7166667,665.3833333,33.61332408,0
140.6388889,248.2777778,117.8888889,662.1111111,42.36612903,0
139.7043011,247.6382979,119.6170213,623.1914894,20.95957436,0
135.4935275,214.974359,101.2564103,457.0769231,24.41052575,0
127.0803076,242.0884354,112.4013605,608.6258503,37.40474443,0
120.5962358,242.9069111,116.1636107,635.7150917,28.08773835,0
126.6666667,246.1132075,143.8490566,440.5849057,35.59827001,0
127.8081761,245.35,141.65,516.15,42.70795447,0
128.4372224,264.1139241,178.9113924,357.1392405,11.74051827,0
127.4644316,296.97114,215.5786436,304.5295815,8.742672629,0
124.7498949,277.5133333,157.3066667,550.9733333,36.42325265,0
123.4726302,278.2340426,134.0212766,736.4468085,20.66688084,0
130.3682394,267.6545455,175.7909091,356.2181818,18.80499318,0
123.982684,257.8181818,125.0909091,678.75,23.38431776,0
126.7504446,251.0250784,124.9968652,575.799373,43.97418463,0
129.8095515,215.7222222,113.4027778,296.2175926,41.77596672,0
128.549606,187.2331768,83.6228482,152.5649452,10.31184294,0
124.1470138,279.902439,168.9756098,430.0487805,35.11878373,0
130.1713232,178.3738602,76.18237082,189.5136778,10.48726484,0
126.4634146,195.0,85.25,86.5,7.327175445,0
130.531856,204.5652174,84.95652174,263.826087,18.42411504,0
129.1651713,187.9038462,84.6025641,242.7307692,19.26933206,0
128.5480346,222.3641457,100.4677871,653.1204482,26.95758619,0
125.0682788,229.4180791,105.7231638,698.7853107,36.43265536,0
133.2071931,234.3875,105.0125,794.55,36.52009507,0
121.4205041,239.4807692,110.5384615,727.6230769,26.83899398,0
125.3813104,222.0474383,102.1593928,595.4800759,32.53586974,0
141.41258,225.3050847,105.2372881,654.4915254,34.75575714,0
123.2920925,230.982906,110.7435897,648.1282051,31.52993422,0
126.0137795,233.59375,112.71875,667.84375,27.5220792,0
114.5965251,239.4923077,109.0307692,720.4307692,25.95254659,0
128.5079942,215.7325581,97.24418605,498.9186047,50.79432461,0
120.6338346,216.5865672,101.1641791,583.7776119,36.54154741,0
132.8267461,200.1896552,91.12931034,365.2758621,26.97831846,0
135.8820513,215.0816327,108.5918367,553.4285714,29.08030788,0
140.1356383,210.5319149,93.9787234,422.5957447,26.34728196,0
131.4057971,212.2891986,96.77700348,505.0069686,30.53665335,0
139.7648903,209.975,91.2,512.05,42.51937794,0
134.0295008,198.1927711,98.78313253,430.0,40.84520023,0
121.2991182,215.8707865,99.29213483,556.2191011,20.87527134,0
131.5546407,215.4055666,101.1988072,483.9224652,39.67716528,0
134.8260518,203.5419355,94.49032258,484.2580645,34.12642468,0
118.0267988,218.0350877,101.4678363,540.0818713,34.35145462,0
119.013913,229.7638889,109.1944444,603.0694444,39.39202062,0
126.2555479,208.6740331,91.98895028,521.7624309,35.92781954,0
127.7783133,222.5384615,106.3846154,648.0769231,32.66865094,0
131.0490012,191.9502488,85.33830846,333.3233831,31.30249893,0
135.5818987,212.8242188,97.6328125,509.7226563,32.46378598,0
126.820698,204.6878981,93.27388535,567.3821656,27.60850343,0
130.6371022,202.5376344,91.45698925,418.2258065,30.38061251,0
116.3866279,201.5348837,94.65116279,456.1860465,42.58723113,0
134.312,202.4363636,91.76363636,467.0363636,40.69441044,0
146.625,208.5882353,88.70588235,454.0,15.85771509,0
115.4855072,219.8076923,101.2307692,551.6153846,32.84732479,0
118.5929334,220.6315789,102.9064327,670.0526316,30.68245787,0
134.8065327,193.32,86.54666667,357.6666667,23.80138558,0
128.8448582,212.9295775,96.21126761,614.943662,31.11665759,0
123.5365206,212.265861,96.08761329,511.9969789,28.60146551,0
119.188946,212.2244898,102.4693878,566.5306122,22.85860054,0
134.4516794,202.7840376,91.78873239,480.1455399,35.49934053,0
125.0465723,227.1775148,108.3343195,572.2337278,30.76390728,0
121.2097272,237.5714286,109.1918367,722.5673469,30.97752299,0
134.1197893,217.419708,98.60218978,546.4160584,30.87202893,0
126.3534627,225.4580153,106.3053435,667.110687,34.28211469,0
122.0264448,227.0724234,106.0668524,550.9665738,36.81162253,0
126.8053463,223.8547009,106.962963,521.5156695,29.90213201,0
122.1675676,223.4666667,103.3809524,641.8428571,24.73227348,0
132.8510949,208.5116279,99.30232558,497.4883721,37.14731756,0
145.2777778,207.9411765,95.82352941,437.8823529,20.93820204,0
134.4619883,211.877451,101.627451,436.7303922,33.91547888,0
134.6672326,234.2567568,114.7297297,504.2837838,44.5578821,0
101.3698885,214.4705882,111.1176471,503.1470588,19.51800251,0
126.9868299,216.3272059,100.6654412,585.6029412,34.32356072,0
122.0803605,226.875,113.2857143,460.4583333,24.73845544,0
141.0,192.5,86.67647059,401.7647059,20.61764706,0
115.6436782,239.9,121.9,610.3333333,25.95514828,0
133.617801,218.9375,115.375,417.4583333,27.50148355,0
123.7828645,203.3414634,90.3902439,438.5650407,30.53982364,0
125.7826087,220.1464174,109.0436137,536.2398754,24.86326462,0
148.46875,222.1,105.3,550.2,34.2147629,0
124.0263562,218.9105691,105.4878049,594.9390244,28.08985475,0
153.8571429,237.6,117.7333333,536.5333333,19.0118092,0
134.6654275,205.4516129,96.54301075,365.0806452,30.57178208,0
117.0836763,248.4456522,137.423913,510.0869565,27.05353336,0
137.6831198,228.6385542,113.1686747,443.5361446,34.98307089,0
120.5954969,217.5679012,104.4320988,480.1234568,33.60008945,0
118.3646865,221.6315789,112.6842105,617.0,34.0360022,0
136.9400141,219.1910112,107.7640449,496.3595506,34.94220524,0
146.2307692,214.1538462,99.15384615,509.1538462,20.54091025,0
141.3713235,254.1470588,147.7352941,462.7058824,26.50104457,0
117.3646659,236.9189189,120.981982,485.3333333,27.01744275,0
136.2480159,229.2,119.9789474,480.7052632,34.13896321,0
122.4523211,226.0346084,110.7832423,506.9508197,33.62811428,0
130.3236904,237.3695652,128.8975155,448.4099379,30.51313103,0
123.5237543,243.0185185,128.6666667,396.0,21.40670254,0
139.4005682,230.8636364,128.4090909,420.9545455,39.05939533,0
118.7010676,237.3049645,123.0283688,485.5673759,33.55244418,0
136.7291667,217.6,97.53333333,512.5333333,28.84024965,0
104.375,236.9230769,123.0769231,603.4615385,18.08788538,0
142.3758278,223.8947368,112.7105263,474.6052632,23.82077587,0
124.1782041,211.8396226,98.81446541,481.6698113,36.52649196,0
133.3870519,226.8444444,116.4722222,432.1666667,34.913708,0
118.0619565,228.7283237,111.5953757,451.5953757,29.67180792,0
115.4672978,240.4794521,131.1917808,463.1780822,25.07605994,0
126.5893254,224.704142,114.4852071,415.1183432,32.77804442,0
113.1458333,222.4761905,109.3333333,602.4761905,34.32418477,0
135.627566,243.0,117.9767442,642.0465116,54.44584887,0
132.4140955,238.5025907,130.373057,391.6373057,40.86198466,0
117.0018149,252.9428571,147.7142857,421.0857143,12.68732294,0
119.2817408,250.71875,120.9583333,640.5833333,33.74342625,0
120.9511401,230.6653386,116.7051793,486.0,38.46983194,0
110.0,239.5714286,131.7755102,449.0612245,23.22113602,0
126.1252955,249.5677233,150.5273775,386.9971182,27.30622325,0
142.1434978,237.2142857,109.7142857,502.9285714,28.58863321,0
137.7833787,228.5,106.9130435,514.8043478,31.80214115,0
131.197615,188.2792793,81.41441441,253.8108108,19.45666063,0
138.6338798,221.5652174,97.7826087,436.4347826,20.2239821,0
142.7242152,217.3214286,100.7857143,472.3571429,16.55614289,0
127.8168224,241.4029851,119.1940299,587.9701493,28.72868761,0
133.4235915,206.8938547,103.1675978,295.1005587,27.73327845,0
101.0933333,239.5789474,117.8421053,584.5263158,13.49853793,0
133.8441971,194.175,87.85,311.3,21.6665641,0
127.7011086,340.2505593,212.7561521,274.5615213,12.50329907,0
125.7271766,306.988764,196.4775281,418.494382,32.29896795,0
126.6166966,315.3428571,144.9857143,260.3285714,35.38666877,0
118.1988449,313.9078947,204.6184211,508.0263158,29.0925873,0
126.3982948,412.721519,196.9303797,364.9240506,10.98177687,0
111.6875,392.5384615,208.2307692,377.0769231,54.77009507,0
125.3701657,298.4875,180.4375,557.0375,24.80059223,0
133.9427083,298.0833333,167.75,370.0833333,64.23178514,0
123.2378151,237.3933333,110.92,481.8333333,22.73786465,0
124.9753479,237.2018927,112.0788644,570.637224,30.35179989,0
129.0156647,236.5518395,130.8695652,375.8528428,29.51551422,0
121.4179466,232.4487179,112.4102564,496.7307692,19.69018752,0
126.6366412,262.3253012,152.1054217,423.5722892,25.08287089,0
122.9911126,250.4816754,134.0680628,468.4136126,35.31004405,0
121.7359455,291.7297297,217.1351351,406.8918919,26.12810493,0
119.3297872,329.7659574,264.5319149,592.893617,47.29060252,0
134.8220758,235.5789474,112.7894737,553.2105263,25.77584226,0
